ExpPlant,Block,Pot,Trt,Treatment,Fvert,Umaydis,UmKey,Plant_pot,Height19,Smut20,Infect,LH_stage,Path_persist,PlantLives2,GallWT,LnGallWT,Vir,InVir,InVir_sd,n_Umx,InVir_pooledSD
1398,1,233,4,U2-2,0,3,3,6,13,4,1,3,1,1,74.3,4.31,45.4,27.26,18.38,45,14.13
1399,1,234,10,U2-8,0,9,9,1,24,3,1,3,1,1,106.1,4.66,34.4,22.85,15.65,46,12.46
1400,1,234,10,U2-8,0,9,9,2,27,4,1,3,1,1,139.5,4.94,31.4,22.85,15.65,46,12.46
1401,1,234,10,U2-8,0,9,9,3,80,0,0,0,0,1,0,0,-21.6,22.85,15.65,46,12.46
1402,1,234,10,U2-8,0,9,9,4,49,1,1,0,0,1,0,0,9.4,22.85,15.65,46,12.46
1403,1,234,10,U2-8,0,9,9,5,19,4,1,3,1,1,54.3,3.99,39.4,22.85,15.65,46,12.46
1404,1,234,10,U2-8,0,9,9,6,33,2,1,2,1,1,413.2,6.02,25.4,22.85,15.65,46,12.46
1405,1,235,74,F2-U2-22,2,23,23,1,58,0,0,0,0,1,0,0,1.8,23.02,17.07,45,13.31
1406,1,235,74,F2-U2-22,2,23,23,2,38,1,1,0,0,1,0,0,21.8,23.02,17.07,45,13.31
1407,1,235,74,F2-U2-22,2,23,23,3,27,3,1,3,1,1,279.9,5.63,32.8,23.02,17.07,45,13.31
1408,1,235,74,F2-U2-22,2,23,23,4,22,4,1,3,1,1,108.7,4.69,37.8,23.02,17.07,45,13.31
1409,1,235,74,F2-U2-22,2,23,23,5,20,4,1,3,1,1,110,4.7,39.8,23.02,17.07,45,13.31
1410,1,235,74,F2-U2-22,2,23,23,6,14,4,1,3,1,1,20.8,3.03,45.8,23.02,17.07,45,13.31
1411,1,236,38,F1-U2-11,1,12,12,1,66,0,0,0,0,1,0,0,-5.8,11.98,14.73,45,11.86
1412,1,236,38,F1-U2-11,1,12,12,2,64,0,0,0,0,1,0,0,-3.8,11.98,14.73,45,11.86
1413,1,236,38,F1-U2-11,1,12,12,3,60,0,0,0,0,1,0,0,0.2,11.98,14.73,45,11.86
1414,1,236,38,F1-U2-11,1,12,12,4,44,0,0,0,0,1,0,0,16.2,11.98,14.73,45,11.86
1415,1,236,38,F1-U2-11,1,12,12,5,57,0,0,0,0,1,0,0,3.2,11.98,14.73,45,11.86
1416,1,236,38,F1-U2-11,1,12,12,6,52,1,1,0,0,1,0,0,8.2,11.98,14.73,45,11.86
1417,1,237,17,U2-15,0,16,16,1,66,0,0,0,0,1,0,0,-7.6,13.79,15.12,46,12.13
1418,1,237,17,U2-15,0,16,16,2,64,0,0,0,0,1,0,0,-5.6,13.79,15.12,46,12.13
1419,1,237,17,U2-15,0,16,16,3,50,0,0,0,0,1,0,0,8.4,13.79,15.12,46,12.13
1420,1,237,17,U2-15,0,16,16,4,38,2,1,2,1,1,20.2,3.01,20.4,13.79,15.12,46,12.13
1421,1,237,17,U2-15,0,16,16,5,36,4,1,3,1,1,363.9,5.9,22.4,13.79,15.12,46,12.13
1422,1,237,17,U2-15,0,16,16,6,21,4,1,3,1,1,124,4.82,37.4,13.79,15.12,46,12.13
1423,1,238,26,F1,1,0,0,1,68,0,1,2,1,1,NA,NA,-7.8,NA,8.23,47,8.23
1424,1,238,26,F1,1,0,0,2,74,0,1,2,1,1,NA,NA,-13.8,NA,8.23,47,8.23
1425,1,238,26,F1,1,0,0,3,58,0,1,2,1,1,NA,NA,2.2,NA,8.23,47,8.23
1426,1,238,26,F1,1,0,0,4,79,0,1,2,1,1,NA,NA,-18.8,NA,8.23,47,8.23
1427,1,238,26,F1,1,0,0,5,66,0,1,2,1,1,NA,NA,-5.8,NA,8.23,47,8.23
1428,1,238,26,F1,1,0,0,6,64,0,1,2,1,1,NA,NA,-3.8,NA,8.23,47,8.23
1429,1,239,29,F1-U2-2,1,3,3,1,25,3,1,3,1,1,107.4,4.68,35.2,27.26,18.38,45,14.13
1430,1,239,29,F1-U2-2,1,3,3,2,24,4,1,3,1,1,135.7,4.91,36.2,27.26,18.38,45,14.13
1431,1,239,29,F1-U2-2,1,3,3,3,73,0,0,0,0,1,0,0,-12.8,27.26,18.38,45,14.13
1432,1,239,29,F1-U2-2,1,3,3,4,52,0,0,0,0,1,0,0,8.2,27.26,18.38,45,14.13
1433,1,239,29,F1-U2-2,1,3,3,5,23,3,1,3,1,1,72.6,4.28,37.2,27.26,18.38,45,14.13
1434,1,239,29,F1-U2-2,1,3,3,6,32,3,1,3,1,1,307.6,5.73,28.2,27.26,18.38,45,14.13
1435,1,240,21,U2-19,0,20,20,1,34,1,1,0,0,1,0,0,24.4,19.36,14.83,48,12.02
1436,1,240,21,U2-19,0,20,20,2,56,1,1,0,0,1,0,0,2.4,19.36,14.83,48,12.02
1437,1,240,21,U2-19,0,20,20,3,56,1,1,0,0,1,0,0,2.4,19.36,14.83,48,12.02
1438,1,240,21,U2-19,0,20,20,4,35,3,1,3,1,1,142.2,4.96,23.4,19.36,14.83,48,12.02
1439,1,240,21,U2-19,0,20,20,5,44,0,0,0,0,1,0,0,14.4,19.36,14.83,48,12.02
1440,1,240,21,U2-19,0,20,20,6,46,1,1,0,0,1,0,0,12.4,19.36,14.83,48,12.02
1441,1,241,27,F1-U2-P,1,1,1,1,57,1,1,0,0,1,0,0,3.2,20.83,15.32,42,12.1
1442,1,241,27,F1-U2-P,1,1,1,2,45,1,1,0,0,1,0,0,15.2,20.83,15.32,42,12.1
1443,1,241,27,F1-U2-P,1,1,1,3,55,0,0,0,0,1,0,0,5.2,20.83,15.32,42,12.1
1444,1,241,27,F1-U2-P,1,1,1,4,23,2,1,2,1,1,162.6,5.09,37.2,20.83,15.32,42,12.1
1445,1,241,27,F1-U2-P,1,1,1,5,57,0,0,0,0,1,0,0,3.2,20.83,15.32,42,12.1
1446,1,241,27,F1-U2-P,1,1,1,6,63,0,0,0,0,1,0,0,-2.8,20.83,15.32,42,12.1
1447,1,242,15,U2-13,0,14,14,1,23,4,1,3,1,1,165.8,5.11,35.4,18.84,13.62,45,11.19
1448,1,242,15,U2-13,0,14,14,2,31,4,1,3,1,1,150.1,5.01,27.4,18.84,13.62,45,11.19
1449,1,242,15,U2-13,0,14,14,3,44,4,1,3,1,1,387.6,5.96,14.4,18.84,13.62,45,11.19
1450,1,242,15,U2-13,0,14,14,4,53,0,0,0,0,1,0,0,5.4,18.84,13.62,45,11.19
1451,1,242,15,U2-13,0,14,14,5,34.5,4,1,3,1,1,205.3,5.32,23.9,18.84,13.62,45,11.19
1452,1,242,15,U2-13,0,14,14,6,56,0,0,0,0,1,0,0,2.4,18.84,13.62,45,11.19
1453,1,243,35,F1-U2-8,1,9,9,1,40,4,1,3,1,1,141.8,4.95,20.2,22.85,15.65,46,12.46
1454,1,243,35,F1-U2-8,1,9,9,2,45,1,1,0,0,1,0,0,15.2,22.85,15.65,46,12.46
1455,1,243,35,F1-U2-8,1,9,9,3,27,2,1,2,1,1,181.5,5.2,33.2,22.85,15.65,46,12.46
1456,1,243,35,F1-U2-8,1,9,9,4,DNG,DNG,NA,NA,0,1,DNG,NA,DNG,22.85,15.65,46,12.46
1457,1,243,35,F1-U2-8,1,9,9,5,58,0,0,0,0,1,0,0,2.2,22.85,15.65,46,12.46
1458,1,243,35,F1-U2-8,1,9,9,6,32,4,1,3,1,1,157.3,5.06,28.2,22.85,15.65,46,12.46
1459,1,244,57,F2-U2-5,2,6,6,1,23,3,1,3,1,1,114.2,4.74,36.8,26.12,17.57,46,13.67
1460,1,244,57,F2-U2-5,2,6,6,2,60,1,1,0,0,1,0,0,-0.2,26.12,17.57,46,13.67
1461,1,244,57,F2-U2-5,2,6,6,3,58,0,0,0,0,1,0,0,1.8,26.12,17.57,46,13.67
1462,1,244,57,F2-U2-5,2,6,6,4,29,4,1,3,1,1,178.7,5.19,30.8,26.12,17.57,46,13.67
1463,1,244,57,F2-U2-5,2,6,6,5,46,1,1,0,0,1,0,0,13.8,26.12,17.57,46,13.67
1464,1,244,57,F2-U2-5,2,6,6,6,74,0,0,0,0,1,0,0,-14.2,26.12,17.57,46,13.67
1465,1,245,70,F2-U2-18,2,19,19,1,57,0,0,0,0,1,0,0,2.8,11.45,15.45,46,12.34
1466,1,245,70,F2-U2-18,2,19,19,2,77,0,0,0,0,1,0,0,-17.2,11.45,15.45,46,12.34
1467,1,245,70,F2-U2-18,2,19,19,3,71.5,0,0,0,0,1,0,0,-11.7,11.45,15.45,46,12.34
1468,1,245,70,F2-U2-18,2,19,19,4,42,2,1,2,1,1,53.6,3.98,17.8,11.45,15.45,46,12.34
1469,1,245,70,F2-U2-18,2,19,19,5,59,0,0,0,0,1,0,0,0.8,11.45,15.45,46,12.34
1470,1,245,70,F2-U2-18,2,19,19,6,62,0,0,0,0,1,0,0,-2.2,11.45,15.45,46,12.34
1471,1,246,41,F1-U2-14,1,15,15,1,28,3,1,3,1,1,355.6,5.87,32.2,21.68,16.55,47,13.07
1472,1,246,41,F1-U2-14,1,15,15,2,33,1,1,0,0,1,0,0,27.2,21.68,16.55,47,13.07
1473,1,246,41,F1-U2-14,1,15,15,3,41,1,1,2,1,1,109.6,4.7,19.2,21.68,16.55,47,13.07
1474,1,246,41,F1-U2-14,1,15,15,4,22,3,1,3,1,1,104.4,4.65,38.2,21.68,16.55,47,13.07
1475,1,246,41,F1-U2-14,1,15,15,5,62,1,1,0,0,1,0,0,-1.8,21.68,16.55,47,13.07
1476,1,246,41,F1-U2-14,1,15,15,6,21,3,1,3,0,1,0,0,39.2,21.68,16.55,47,13.07
1477,1,247,34,F1-U2-7,1,8,8,1,27,3,1,3,1,1,340.5,5.83,33.2,30.9,12.66,44,10.6
1478,1,247,34,F1-U2-7,1,8,8,2,25,4,1,3,1,1,167,5.12,35.2,30.9,12.66,44,10.6
1479,1,247,34,F1-U2-7,1,8,8,3,35,3,1,3,1,1,342.8,5.84,25.2,30.9,12.66,44,10.6
1480,1,247,34,F1-U2-7,1,8,8,4,17,3,1,3,1,1,75.8,4.33,43.2,30.9,12.66,44,10.6
1481,1,247,34,F1-U2-7,1,8,8,5,22,4,1,3,1,1,122.5,4.81,38.2,30.9,12.66,44,10.6
1482,1,247,34,F1-U2-7,1,8,8,6,19,3,1,3,1,1,84.5,4.44,41.2,30.9,12.66,44,10.6
1483,1,248,64,F2-U2-12,2,13,13,1,65,0,0,0,0,1,0,0,-5.2,18.72,16.88,43,13.09
1484,1,248,64,F2-U2-12,2,13,13,2,44,2,1,2,1,1,36.9,3.61,15.8,18.72,16.88,43,13.09
1485,1,248,64,F2-U2-12,2,13,13,3,20,4,1,3,1,1,61.2,4.11,39.8,18.72,16.88,43,13.09
1486,1,248,64,F2-U2-12,2,13,13,4,49,1,1,0,0,1,0,0,10.8,18.72,16.88,43,13.09
1487,1,248,64,F2-U2-12,2,13,13,5,56,0,0,0,0,1,0,0,3.8,18.72,16.88,43,13.09
1488,1,248,64,F2-U2-12,2,13,13,6,52,0,0,0,0,1,0,0,7.8,18.72,16.88,43,13.09
1489,1,249,12,U2-10,0,11,11,1,22,4,1,3,1,1,54.5,4,36.4,25.85,14.8,47,11.97
1490,1,249,12,U2-10,0,11,11,2,50,0,0,0,0,1,0,0,8.4,25.85,14.8,47,11.97
1491,1,249,12,U2-10,0,11,11,3,36,1,1,2,1,1,331.9,5.8,22.4,25.85,14.8,47,11.97
1492,1,249,12,U2-10,0,11,11,4,21,4,1,3,1,1,95.4,4.56,37.4,25.85,14.8,47,11.97
1493,1,249,12,U2-10,0,11,11,5,21,4,1,3,1,1,139.9,4.94,37.4,25.85,14.8,47,11.97
1494,1,249,12,U2-10,0,11,11,6,58,1,1,0,0,1,0,0,0.4,25.85,14.8,47,11.97
1495,1,250,57,F2-U2-5,2,6,6,1,24,3,1,3,1,1,223.9,5.41,35.8,26.12,17.57,46,13.67
1496,1,250,57,F2-U2-5,2,6,6,2,17,4,1,3,1,1,41.9,3.74,42.8,26.12,17.57,46,13.67
1497,1,250,57,F2-U2-5,2,6,6,3,67,0,0,0,0,1,0,0,-7.2,26.12,17.57,46,13.67
1498,1,250,57,F2-U2-5,2,6,6,4,28,4,1,3,1,1,124.7,4.83,31.8,26.12,17.57,46,13.67
1499,1,250,57,F2-U2-5,2,6,6,5,DNG,DNG,NA,NA,0,1,DNG,NA,DNG,26.12,17.57,46,13.67
1500,1,250,57,F2-U2-5,2,6,6,6,41,1,1,0,0,1,0,0,18.8,26.12,17.57,46,13.67
1501,1,251,14,U2-12,0,13,13,1,24,3,1,3,1,1,174.1,5.16,34.4,18.72,16.88,43,13.09
1502,1,251,14,U2-12,0,13,13,2,55,1,1,0,0,1,0,0,3.4,18.72,16.88,43,13.09
1503,1,251,14,U2-12,0,13,13,3,54,1,1,0,0,1,0,0,4.4,18.72,16.88,43,13.09
1504,1,251,14,U2-12,0,13,13,4,63,0,0,0,0,1,0,0,-4.6,18.72,16.88,43,13.09
1505,1,251,14,U2-12,0,13,13,5,34,4,1,3,1,1,223.5,5.41,24.4,18.72,16.88,43,13.09
1506,1,251,14,U2-12,0,13,13,6,59,0,0,0,0,1,0,0,-0.6,18.72,16.88,43,13.09
